href,language_num,sex,speakerId,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2049,english555,male,[u'2049'],"[u'brooklyn,', u'new', u'york,', u'usa']",english,"[u'yiddish', u'spanish', u'']","90,",0.0,naturalistic,[u'usa'],90.0,90
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2050,english556,female,[u'2050'],"[u'brooklyn,', u'new', u'york,', u'usa']",english,"[u'yiddish', u'']","84,",0.0,naturalistic,[u'usa'],84.0,84
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2053,english557,female,[u'2053'],"[u'sharjah,', u'united', u'arab', u'emirates']",english,"[u'tamil', u'hindi', u'arabic', u'']","25,",2.0,naturalistic,[u'usa'],6.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2055,english558,male,[u'2055'],"[u'queens,', u'new', u'york,', u'usa']",english,[u'none'],"23,",0.0,naturalistic,[u'usa'],23.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2056,english559,female,[u'2056'],"[u'reston,', u'virginia,', u'usa']",english,"[u'spanish', u'']","19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2059,english560,female,[u'2059'],"[u'hartford,', u'connecticut,', u'usa']",english,"[u'spanish', u'']","22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2060,english561,female,[u'2060'],"[u'yorktown,', u'virginia,', u'usa']",english,"[u'spanish', u'']","20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2061,english562,female,[u'2061'],"[u'florence,', u'south', u'carolina,', u'usa']",english,"[u'german', u'french', u'']","30,",0.0,naturalistic,[u'usa'],30.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2074,english563,male,[u'2074'],"[u'manassas,', u'virginia,', u'usa']",english,[u'none'],"32,",0.0,naturalistic,[u'usa'],32.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2077,english564,male,[u'2077'],"[u'casper,', u'wyoming,', u'usa']",english,[u'none'],"52,",0.0,naturalistic,[u'usa'],52.0,52
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2080,english565,female,[u'2080'],"[u'portland,', u'oregon,', u'usa']",english,"[u'german', u'']","27,",0.0,naturalistic,[u'usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2081,english566,male,[u'2081'],"[u'derby,', u'england,', u'uk']",english,[u'none'],"22,",0.0,naturalistic,[u'uk'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2101,english567,male,[u'2101'],"[u'new', u'york,', u'new', u'york,', u'usa']",english,"[u'spanish', u'french', u'japanese', u'']","24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2103,english568,female,[u'2103'],"[u'quincy,', u'florida,', u'usa']",english,[u'none'],"86,",0.0,naturalistic,[u'usa'],86.0,86
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2104,english569,male,[u'2104'],"[u'sydney,', u'australia']",english,"[u'russian', u'']","24,",0.0,naturalistic,[u'australia'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2106,english570,female,[u'2106'],"[u'parma,', u'ohio,', u'usa']",english,"[u'spanish', u'russian', u'']","42,",0.0,naturalistic,[u'usa'],42.0,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2113,english571,male,[u'2113'],"[u'washington,', u'dc,', u'usa']",english,"[u'korean', u'']","39,",0.0,naturalistic,[u'usa'],39.0,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2121,english572,male,[u'2121'],"[u'fort', u'worth,', u'texas,', u'usa']",english,"[u'german', u'azerbaijani', u'french', u'']","51,",0.0,naturalistic,"[u'usa,', u'uk']",48.0,51
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2124,english573,male,[u'2124'],"[u'painesville,', u'ohio,', u'usa']",english,"[u'german', u'french', u'italian', u'spanish', u'mandarin', u'']","46,",0.0,naturalistic,[u'usa'],46.0,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2162,english574,female,[u'2162'],"[u'toronto,', u'ontario,', u'canada']",english,"[u'cantonese', u'korean', u'']","26,",0.0,naturalistic,[u'canada'],23.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2165,english575,male,[u'2165'],"[u'great', u'falls,', u'virginia,', u'usa']",english,"[u'japanese', u'']","24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2167,english576,female,[u'2167'],"[u'washington,', u'dc,', u'usa']",english,"[u'french', u'italian', u'']","63,",0.0,naturalistic,[u'usa'],63.0,63
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2170,english577,female,[u'2170'],"[u'san', u'leandro,', u'california,', u'usa']",english,[u'none'],"38,",0.0,naturalistic,[u'usa'],38.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2171,english578,male,[u'2171'],"[u'salford,', u'lancashire,', u'uk']",english,"[u'french', u'']","60,",0.0,naturalistic,"[u'uk,', u'canada,', u'usa']",60.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2172,english579,male,[u'2172'],"[u'adelaide,', u'australia']",english,[u'none'],"22,",0.0,naturalistic,[u'australia'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2185,english580,male,[u'2185'],"[u'rochester,', u'new', u'york,', u'usa']",english,"[u'japanese', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2186,english581,female,[u'2186'],"[u'guelph,', u'ontario,', u'canada']",english,[u'none'],"62,",0.0,naturalistic,"[u'canada,', u'uk']",62.0,62
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2187,english582,male,[u'2187'],"[u'dundee,', u'scotland,', u'uk']",english,[u'none'],"60,",0.0,naturalistic,[u'uk'],60.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2195,english583,male,[u'2195'],"[u'london,', u'england,', u'uk']",english,[u'none'],"72,",0.0,naturalistic,[u'uk'],72.0,72
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2197,english584,male,[u'2197'],"[u'monterey,', u'california,', u'usa']",english,[u'none'],"27,",0.0,naturalistic,[u'usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2207,english585,female,[u'2207'],"[u'dumfries,', u'virginia,', u'usa']",english,"[u'spanish', u'']","26,",0.0,naturalistic,[u'usa'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2221,english586,female,[u'2221'],"[u'chesterfield,', u'virginia,', u'usa']",english,"[u'spanish', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2225,english587,female,[u'2225'],"[u'philadelphia,', u'pennsylvania,', u'usa']",english,"[u'spanish', u'']","27,",0.0,naturalisstic,[u'usa'],27.0,27
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2361,english588,female,[u'2361'],"[u'fairfax,', u'virginia,', u'usa']",english,"[u'urdu', u'french', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2362,english589,male,[u'2362'],"[u'gloucester,', u'uk']",english,"[u'french', u'spanish', u'italian', u'portuguese', u'']","48,",0.0,naturalistic,[u'uk'],21.0,48
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2374,english590,female,[u'2374'],"[u'lakeland,', u'florida,', u'usa']",english,[u'none'],"19,",0.0,naturalistic,[u'usa'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2375,english591,female,[u'2375'],"[u'colorado', u'springs,', u'colorado,', u'usa']",english,[u'none'],"20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2376,english592,female,[u'2376'],"[u'miami,', u'florida,', u'usa']",english,[u'none'],"29,",0.0,naturalistic,[u'usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2377,english593,female,[u'2377'],"[u'boston,', u'massachusetts,', u'usa']",english,"[u'spanish', u'french', u'']","24,",0.0,naturalistic,[u'usa'],24.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2378,english594,female,[u'2378'],"[u'richmond,', u'virginia,', u'usa']",english,"[u'french', u'german', u'mandarin', u'']","20,",0.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2379,english595,female,[u'2379'],"[u'leesburg,', u'virginia,', u'usa']",english,"[u'spanish', u'']","21,",0.0,naturalistic,[u'usa'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2380,english596,female,[u'2380'],"[u'baltimore,', u'maryland,', u'usa']",english,"[u'spanish', u'french', u'']","22,",0.0,naturalistic,[u'usa'],22.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2381,english597,male,[u'2381'],"[u'fairfax,', u'virginia,', u'usa']",english,"[u'spanish', u'']","26,",0.0,naturalistic,[u'usa'],26.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2382,english598,male,[u'2382'],"[u'mitchell,', u'south', u'dakota,', u'usa']",english,"[u'spanish', u'french', u'']","29,",0.0,naturalistic,[u'usa'],29.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2383,english599,female,[u'2383'],"[u'alexandria,', u'virginia,', u'usa']",english,"[u'urdu', u'punjabi', u'']","20,",1.0,naturalistic,[u'usa'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2385,english600,female,[u'2385'],"[u'portland,', u'oregon,', u'usa']",english,[u'none'],"32,",0.0,naturalistic,[u'usa'],28.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2404,english601,male,[u'2404'],"[u'fairfax,', u'virginia,', u'usa']",english,[u'none'],"49,",0.0,naturalistic,[u'usa'],49.0,49
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2405,english602,female,[u'2405'],"[u'new', u'york,', u'new', u'york,', u'usa']",english,[u'none'],"41,",0.0,naturalistic,[u'usa'],41.0,41
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2428,english603,male,[u'2428'],"[u'los', u'angeles,', u'california,', u'usa']",english,"[u'mandarin', u'taiwanese', u'']","18,",0.0,naturalistic,[u'usa'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2438,english604,female,[u'2438'],"[u'brisbane,', u'queensland,', u'australia']",english,"[u'japanese', u'']","21,",0.0,naturalistic,[u'australia'],21.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2439,english605,male,[u'2439'],"[u'cairns,', u'queensland,', u'australia']",english,"[u'french', u'spanish', u'japanese', u'german', u'']","25,",0.0,naturalistic,[u'australia'],21.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2440,english606,female,[u'2440'],"[u'southport,', u'australia']",english,"[u'japanese', u'maori', u'']","19,",0.0,naturalistic,[u'australia'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2441,english607,female,[u'2441'],"[u'narrabri,', u'new', u'south', u'wales,', u'australia']",english,"[u'spanish', u'']","25,",0.0,naturalistic,[u'australia'],25.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2442,english608,male,[u'2442'],"[u'brisbane,', u'queensland,', u'australia']",english,"[u'russian', u'japanese', u'']","18,",0.0,naturalistic,[u'australia'],18.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2443,english609,female,[u'2443'],"[u'narrandera,', u'new', u'south', u'wales,', u'australia']",english,"[u'korean', u'mandarin', u'russian', u'']","20,",0.0,naturalistic,[u'australia'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2444,english610,female,[u'2444'],"[u'townsville,', u'queensland,', u'australia']",english,"[u'japanese', u'']","20,",0.0,naturalistic,[u'australia'],20.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2445,english611,male,[u'2445'],"[u'brisbane,', u'queensland,', u'australia']",english,"[u'japanese', u'']","19,",0.0,naturalistic,[u'ausstralia'],19.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=11,arabic1,female,[u'11'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"38,",12.0,academic,[u'usa'],4.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=16,arabic2,male,[u'16'],"[u'damascus,', u'syria']",arabic,[u'none'],"18,",2.5,naturalistic,[u'usa'],3.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=17,arabic3,male,[u'17'],"[u'doha,', u'qatar']",arabic,[u'none'],"24,",9.0,academic,[u'usa'],1.0,24
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=18,arabic4,male,[u'18'],"[u'sharjah,', u'united', u'arab', u'emirates']",arabic,"[u'french', u'']","19,",6.0,academic,[u'usa'],0.6,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=19,arabic5,female,[u'19'],"[u'casablanca,', u'morocco']",arabic,"[u'french', u'']","19,",15.0,academic,[u'usa'],0.6,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=20,arabic6,male,[u'20'],"[u'sanaa,', u'yemen']",arabic,[u'none'],"21,",14.5,academic,"[u'uk,usa']",2.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=21,arabic7,female,[u'21'],"[u'casablanca,', u'morocco']",arabic,"[u'french', u'']","18,",15.0,academic,[u'usa'],0.1,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=22,arabic8,male,[u'22'],"[u'casablanca,', u'morocco']",arabic,"[u'french', u'']","21,",17.0,academic,[u'usa'],0.7,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=23,arabic9,female,[u'23'],"[u'jerusalem,', u'israel']",arabic,[u'none'],"28,",4.0,academic,[u'usa'],12.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=12,arabic10,male,[u'12'],"[u'cairo,', u'egypt']",arabic,"[u'french', u'german', u'']","26,",5.0,academic,[u'usa'],2.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=13,arabic11,female,[u'13'],"[u'monastir,', u'tunisia']",arabic,"[u'french', u'']","30,",14.0,academic,[u'usa'],4.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=14,arabic12,male,[u'14'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"32,",11.0,academic,[u'usa'],8.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=15,arabic13,male,[u'15'],"[u'zabbougha,', u'lebanon']",arabic,"[u'french', u'swedish', u'']","25,",15.0,academic,[u'usa'],1.0,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=428,arabic14,male,[u'428'],"[u'amman,', u'jordan']",arabic,"[u'hebrew', u'']","47,",11.0,naturalistic,[u'usa'],25.0,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=437,arabic15,male,[u'437'],"[u'qayrawan,', u'tunisia']",arabic,"[u'french', u'']","40,",33.0,naturalistic,[u'usa'],7.0,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=471,arabic16,male,[u'471'],"[u'meknes,', u'morocco']",arabic,"[u'french', u'spanish', u'']","22,",16.0,academic,[u''],0.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=512,arabic17,male,[u'512'],"[u'settat,', u'morocco']",arabic,"[u'french', u'']","35,",15.0,academic,[u''],0.0,35
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=539,arabic18,male,[u'539'],"[u'kuwait', u'city,', u'kuwait']",arabic,"[u'french', u'']","18,",6.0,academic,[u''],0.0,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=625,arabic19,male,[u'625'],"[u'khouribga,', u'morocco']",arabic,"[u'french', u'']","43,",18.0,academic,[u'usa'],8.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=643,arabic20,male,[u'643'],"[u'chtaura,', u'beqa', u'valley,', u'lebanon']",arabic,"[u'french', u'german', u'']","36,",12.0,academic,[u'usa'],1.0,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=670,arabic21,female,[u'670'],"[u'beirut,', u'lebanon']",arabic,"[u'french', u'']","46,",30.0,naturalistic,[u'usa'],13.0,46
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=920,arabic22,female,[u'920'],"[u'abu', u'dhabi,', u'united', u'arab', u'emirates']",arabic,"[u'french', u'hebrew', u'']","23,",10.0,academic,[u''],0.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=927,arabic23,male,[u'927'],"[u'al', u'mahalla,', u'egypt']",arabic,"[u'italian', u'farsi', u'french', u'hebrew', u'']","42,",13.0,academic,[u'usa'],8.0,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=970,arabic24,male,[u'970'],"[u'cairo,', u'egypt']",arabic,[u'none'],"40,",7.0,academic,[u'uk'],3.0,40
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1011,arabic25,male,[u'1011'],"[u'ramun,', u'israel', u'(occupied', u'territory)']",arabic,"[u'french', u'spanish', u'']","38,",5.0,naturalistic,[u'usa'],33.0,38
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1012,arabic26,female,[u'1012'],"[u'amman,', u'jordan']",arabic,[u'none'],"43,",14.0,academic,[u'usa'],28.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1013,arabic27,male,[u'1013'],"[u'jerusalem,', u'israel']",arabic,"[u'farsi', u'hebrew', u'']","70,",10.0,academic,[u'usa'],30.0,70
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1115,arabic28,male,[u'1115'],"[u'al-ayn,', u'united', u'arab', u'emirates']",arabic,[u'none'],"30,",12.0,academic,[u'usa'],1.0,30
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1116,arabic29,male,[u'1116'],"[u'doha,', u'qatar']",arabic,[u'none'],"19,",17.0,academic,[u'usa'],0.3,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1133,arabic30,female,[u'1133'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"19,",8.0,naturalistic,[u'usa'],11.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1181,arabic31,female,[u'1181'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"47,",12.0,academic,[u'usa'],0.3,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1203,arabic32,male,[u'1203'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"42,",12.0,academic,[u'usa'],16.0,42
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1204,arabic33,female,[u'1204'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"28,",11.0,academic,[u'usa'],0.3,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1253,arabic34,female,[u'1253'],"[u'kuwait', u'city,', u'kuwait']",arabic,"[u'french', u'']","34,",6.0,academic,[u'usa'],4.0,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1391,arabic35,male,[u'1391'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"56,",16.0,naturalistic,[u'usa'],33.0,56
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1392,arabic36,male,[u'1392'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"36,",6.0,academic,"[u'usa,', u'uk']",6.0,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1393,arabic37,male,[u'1393'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"18,",16.0,academic,[u'usa'],0.4,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1394,arabic38,female,[u'1394'],"[u'shady', u'grove,', u'maryland,', u'usa']",arabic,[u'none'],"19,",9.0,academic,[u'usa'],12.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1405,arabic39,male,[u'1405'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"22,",5.0,academic,[u'usa'],2.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1420,arabic40,male,[u'1420'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"19,",13.0,academic,[u'usa'],0.1,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1421,arabic41,male,[u'1421'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"25,",7.0,academic,[u'usa'],1.5,25
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1422,arabic42,male,[u'1422'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"21,",13.0,academic,[u'usa'],0.5,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1426,arabic43,female,[u'1426'],"[u'beirut,', u'lebanon']",arabic,"[u'french', u'spanish', u'']","29,",8.0,academic,[u''],0.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1455,arabic44,female,[u'1455'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"29,",7.0,academic,[u'usa'],0.6,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1456,arabic45,female,[u'1456'],"[u'fort', u'collins,', u'colorado,', u'usa']",arabic,"[u'turkish', u'']","32,",12.0,naturalistic,[u'usa'],0.5,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1457,arabic46,male,[u'1457'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"28,",13.0,academic,"[u'uk,', u'usa']",1.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1458,arabic47,male,[u'1458'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"39,",16.0,academic,[u'usa'],0.75,39
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1459,arabic48,male,[u'1459'],"[u'mecca,', u'saudi', u'arabia']",arabic,[u'none'],"29,",12.0,academic,[u'usa'],1.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1460,arabic49,male,[u'1460'],"[u'medina,', u'saudi', u'arabia']",arabic,[u'none'],"26,",8.0,academic,[u'usa'],1.0,26
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1461,arabic50,male,[u'1461'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"36,",22.0,academic,[u'usa'],0.75,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1486,arabic51,male,[u'1486'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"23,",12.0,academic,[u'usa'],4.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1487,arabic52,female,[u'1487'],"[u'jiddah,', u'saudi', u'arabia']",arabic,[u'none'],"21,",9.0,academic,[u'usa'],5.0,21
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1526,arabic53,male,[u'1526'],"[u'rabat,', u'morocco']",arabic,"[u'french', u'tachelhit', u'danish', u'swedish', u'']","36,",17.0,academic,[u'usa'],12.0,36
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1565,arabic54,male,[u'1565'],"[u'baghdad,', u'iraq']",arabic,"[u'french', u'']","22,",7.0,academic,[u'usa'],3.0,22
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1569,arabic55,male,[u'1569'],"[u'beirut,', u'lebanon']",arabic,"[u'french', u'']","70,",33.0,academic,[u'usa'],37.0,70
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1677,arabic56,male,[u'1677'],"[u'ain', u'defla,', u'algeria']",arabic,"[u'french', u'']","43,",12.0,academic,[u'usa'],3.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1699,arabic57,female,[u'1699'],"[u'beirut,', u'lebanon']",arabic,"[u'french', u'']","28,",17.0,academic,[u'usa'],11.0,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1700,arabic58,male,[u'1700'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"34,",9.0,academic,[u'usa'],5.5,34
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1702,arabic59,male,[u'1702'],"[u'irbid,', u'jordan']",arabic,"[u'german', u'']","55,",9.0,academic,[u'usa'],35.0,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1711,arabic60,male,[u'1711'],"[u'cairo,', u'egypt']",arabic,"[u'french', u'']","60,",14.0,academic,[u'usa'],23.0,60
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1753,arabic61,male,[u'1753'],"[u'manama,', u'bahrain']",arabic,"[u'turkish', u'urdu', u'']","20,",7.0,academic,[u'usa'],1.75,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1768,arabic62,male,[u'1768'],"[u'ad', u'dammam,', u'saudi', u'arabia']",arabic,[u'none'],"19,",18.0,academic,[u'usa'],1.0,19
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1769,arabic63,female,[u'1769'],"[u'bani', u'walid,', u'libya']",arabic,[u'none'],"28,",10.0,academic,[u'usa'],0.3,28
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1777,arabic64,male,[u'1777'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"23,",6.0,naturalistic,[u'usa'],3.0,23
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1778,arabic65,female,[u'1778'],"[u'samail,', u'oman']",arabic,[u'none'],"32,",10.0,academic,"[u'canada,', u'usa']",6.0,32
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1784,arabic66,male,[u'1784'],"[u'medina,', u'saudi', u'arabia']",arabic,[u'none'],"50,",14.0,academic,[u'usa'],1.0,50
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1785,arabic67,male,[u'1785'],"[u'nasriah,', u'iraq']",arabic,[u'none'],"43,",22.0,academic,[u'usa'],20.0,43
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1805,arabic68,male,[u'1805'],"[u'london,', u'uk']",arabic,[u'none'],"20,",6.0,naturalistic,"[u'uk,', u'usa']",9.0,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1810,arabic69,female,[u'1810'],"[u'kerma,', u'sudan']",arabic,"[u'nobiin', u'']","55,",15.0,academic,"[u'uk,', u'usa']",21.0,55
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1827,arabic70,male,[u'1827'],"[u'casablanca,', u'morocco']",arabic,"[u'french', u'spanish', u'']","47,",16.0,academic,[u'usa'],25.0,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1828,arabic71,female,[u'1828'],"[u'kuwait', u'city,', u'kuwait']",arabic,"[u'turkish', u'spanish', u'']","29,",21.0,naturalistic,[u'usa'],8.0,29
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1832,arabic72,female,[u'1832'],"[u'baghdad,', u'iraq']",arabic,[u'none'],"20,",11.0,academic,[u'usa'],4.8,20
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1841,arabic73,female,[u'1841'],"[u'nazareth,', u'israel']",arabic,"[u'hebrew', u'']","47,",7.0,academic,[u'usa'],28.0,47
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1870,arabic74,male,[u'1870'],"[u'alexandria,', u'egypt']",arabic,"[u'french', u'']","18,",4.0,academic,[u'usa'],0.4,18
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1885,arabic75,female,[u'1885'],"[u'riyadh,', u'saudi', u'arabia']",arabic,[u'none'],"26,",2.0,naturalistic,[u'usa'],5.2,26
